"Linyphiidae","unidentified immatures ","29","LH","Ja","11","Araneae","unidentified","immatures","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 LB1","unidentified immatures","29 Ja 11","12115"
"Philodromidae","Philodromus spp. ","29","LH","Ja","11","Araneae","Philodromus","spp.","","LB1","","","","","","L","","","","","BEAT","","","","3","","","","","2-Jun","","x","","x","","","3","94","6/18/1994","LH Ja 11 LB1","Philodromus spp.","29 Ja 11","12115"
"Salticidae","Metacyrba taeniola ","29","LH","Ja","11","Araneae","Metacyrba","taeniola","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 LB1","Metacyrba taeniola","29 Ja 11","12115"
"Salticidae","unidentified immatures ","29","LH","Ja","11","Araneae","unidentified","immatures","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 LB1","unidentified immatures","29 Ja 11","12115"
"Theridiidae","Phoroncidia americana ","29","LH","Ja","11","Araneae","Phoroncidia","americana","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 LB1","Phoroncidia americana","29 Ja 11","12115"
"Theridiidae","unidentified immatures ","29","LH","Ja","11","Araneae","unidentified","immatures","","LB1","","","","","","L","","","","","BEAT","","","","2","","","","","2-Jun","","x","","x","","","2","94","6/18/1994","LH Ja 11 LB1","unidentified immatures","29 Ja 11","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Ja","11","Araneae","unidentified","immatures","","LB2","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 LB2","unidentified immatures","29 Ja 11","12115"
"Philodromidae","Philodromus spp. ","29","LH","Ja","11","Araneae","Philodromus","spp.","","LB2","","","","","","L","","","","","BEAT","","","","2","","","","","2-Jun","","x","","x","","","2","94","6/18/1994","LH Ja 11 LB2","Philodromus spp.","29 Ja 11","12115"
"Salticidae","Metaphidippus spp. ","29","LH","Ja","11","Araneae","Metaphidippus","spp.","","LB2","","","","","","L","","","","","BEAT","","","","3","","","","","2-Jun","","x","","x","","","3","94","6/18/1994","LH Ja 11 LB2","Metaphidippus spp.","29 Ja 11","12115"
"Theridiidae","Theridion crispulum ","29","LH","Ja","11","Araneae","Theridion","crispulum","","LB2","","","","","","L","","","","","BEAT","","","","","1","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 LB2","Theridion crispulum","29 Ja 11","12115"
"Theridiidae","Theridion spp. ","29","LH","Ja","11","Araneae","Theridion","spp.","","LB2","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 LB2","Theridion spp.","29 Ja 11","12115"
"Thomisidae","Misumenops spp. ","29","LH","Ja","11","Araneae","Misumenops","spp.","","LB2","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 LB2","Misumenops spp.","29 Ja 11","12115"
"Dictynidae","unidentified immatures ","29","LH","Ja","11","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 11 MS1","unidentified immatures","29 Ja 11","12115"
"Salticidae","unidentified immatures ","29","LH","Ja","11","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 11 MS1","unidentified immatures","29 Ja 11","12115"
"Thomisidae","Misumenops spp. ","29","LH","Ja","11","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 11 MS1","Misumenops spp.","29 Ja 11","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Ja","11","Araneae","unidentified","immatures","","MS2","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 MS2","unidentified immatures","29 Ja 11","12115"
"Philodromidae","Philodromus spp. ","29","LH","Ja","11","Araneae","Philodromus","spp.","","MS2","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 MS2","Philodromus spp.","29 Ja 11","12115"
"Thomisidae","Misumenops spp. ","29","LH","Ja","11","Araneae","Misumenops","spp.","","MS2","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 11 MS2","Misumenops spp.","29 Ja 11","12115"
"Salticidae","Metaphidippus pervagus ","29","LH","Ja","11","Araneae","Metaphidippus","pervagus","","US","","","","","","U","","","","","BEAT","","","","","1","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 11 US","Metaphidippus pervagus","29 Ja 11","12115"
"Theridiidae","Dipoena alta ","29","LH","Ja","11","Araneae","Dipoena","alta","","US","","","","","","U","","","","","BEAT","","","","","1","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 11 US","Dipoena alta","29 Ja 11","12115"
"Theridiidae","Theridion spp. ","29","LH","Ja","11","Araneae","Theridion","spp.","","US","","","","","","U","","","","","BEAT","","","","3","","","","","2-Jun","","x","x","x","","","3","94","6/18/1994","LH Ja 11 US","Theridion spp.","29 Ja 11","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","LB1","","","","","","L","","","","","BEAT","","","","2","","","","","2-Jun","","x","","x","","","2","94","6/18/1994","LH Ja 15 LB1","unidentified immatures","29 Ja 15","12115"
"Araneidae","Acacesia hamata ","29","LH","Ja","15","Araneae","Acacesia","hamata","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 LB1","Acacesia hamata","29 Ja 15","12115"
"Linyphiidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","LB1","","","","","","L","","","","","BEAT","","","","15","","","","","2-Jun","","x","","x","","","15","94","6/18/1994","LH Ja 15 LB1","unidentified immatures","29 Ja 15","12115"
"Philodromidae","Philodromus marginalis ","29","LH","Ja","15","Araneae","Philodromus","marginalis","","LB1","","","","","","L","","","","","BEAT","","","","","1","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 LB1","Philodromus marginalis","29 Ja 15","12115"
"Philodromidae","Philodromus spp. ","29","LH","Ja","15","Araneae","Philodromus","spp.","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 LB1","Philodromus spp.","29 Ja 15","12115"
"Salticidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 LB1","unidentified immatures","29 Ja 15","12115"
"Theridiidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","LB1","","","","","","L","","","","","BEAT","","","","2","","","","","2-Jun","","x","","x","","","2","94","6/18/1994","LH Ja 15 LB1","unidentified immatures","29 Ja 15","12115"
"Thomisidae","Misumenops spp. ","29","LH","Ja","15","Araneae","Misumenops","spp.","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 LB1","Misumenops spp.","29 Ja 15","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","LB2","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 LB2","unidentified immatures","29 Ja 15","12115"
"Gnaphosidae","Cesonia spp. ","29","LH","Ja","15","Araneae","Cesonia","spp.","","LB2","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 LB2","Cesonia spp.","29 Ja 15","12115"
"Linyphiidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","LB2","","","","","","L","","","","","BEAT","","","","7","","","","","2-Jun","","x","","x","","","7","94","6/18/1994","LH Ja 15 LB2","unidentified immatures","29 Ja 15","12115"
"Mimetidae","Mimetus notius ","29","LH","Ja","15","Araneae","Mimetus","notius","","LB2","","","","","","L","","","","","BEAT","","","","2","","","","","2-Jun","","x","","x","","","2","94","6/18/1994","LH Ja 15 LB2","Mimetus notius","29 Ja 15","12115"
"Salticidae","Metacyrba taeniola ","29","LH","Ja","15","Araneae","Metacyrba","taeniola","","LB2","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 LB2","Metacyrba taeniola","29 Ja 15","12115"
"Theridiidae","Theridion lyricum ","29","LH","Ja","15","Araneae","Theridion","lyricum","","LB2","","","","","","L","","","","","BEAT","","","","","1","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 LB2","Theridion lyricum","29 Ja 15","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","BEAT","","","","2","","","","","2-Jun","","x","x","x","","","2","94","6/18/1994","LH Ja 15 MS1","unidentified immatures","29 Ja 15","12115"
"Araneidae","Mangora placida ","29","LH","Ja","15","Araneae","Mangora","placida","","MS1","","","","","","M","","","","","BEAT","","","","","","1","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 15 MS1","Mangora placida","29 Ja 15","12115"
"Philodromidae","Philodromus spp. ","29","LH","Ja","15","Araneae","Philodromus","spp.","","MS1","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 15 MS1","Philodromus spp.","29 Ja 15","12115"
"Salticidae","Metaphidippus spp. ","29","LH","Ja","15","Araneae","Metaphidippus","spp.","","MS1","","","","","","M","","","","","BEAT","","","","2","","","","","2-Jun","","x","x","x","","","2","94","6/18/1994","LH Ja 15 MS1","Metaphidippus spp.","29 Ja 15","12115"
"Salticidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 15 MS1","unidentified immatures","29 Ja 15","12115"
"Theridiidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 15 MS1","unidentified immatures","29 Ja 15","12115"
"Thomisidae","Misumenops spp. ","29","LH","Ja","15","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 15 MS1","Misumenops spp.","29 Ja 15","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","MS2","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 MS2","unidentified immatures","29 Ja 15","12115"
"Linyphiidae","unidentified immatures ","29","LH","Ja","15","Araneae","unidentified","immatures","","MS2","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 MS2","unidentified immatures","29 Ja 15","12115"
"Theridiidae","Argyrodes projiciens ","29","LH","Ja","15","Araneae","Argyrodes","projiciens","","MS2","","","","","","M","","","","","BEAT","","","","","","1","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Ja 15 MS2","Argyrodes projiciens","29 Ja 15","12115"
"Thomisidae","Misumenops spp. ","29","LH","Ja","15","Araneae","Misumenops","spp.","","MS2","","","","","","M","","","","","BEAT","","","","2","","","","","2-Jun","","x","","x","","","2","94","6/18/1994","LH Ja 15 MS2","Misumenops spp.","29 Ja 15","12115"
"Philodromidae","Philodromus spp. ","29","LH","Ja","16","Araneae","Philodromus","spp.","","LS1","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Ja 16 LS1","Philodromus spp.","29 Ja 16","12115"
"Theridiidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","LS1","","","","","","L","","","","","Sweep","","","","4","","","","","2-Jun","","","x","x","","","4","94","6/18/1994","LH Ja 16 LS1","unidentified immatures","29 Ja 16","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Ja 16 LS2","unidentified immatures","29 Ja 16","12115"
"Linyphiidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","LS2","","","","","","L","","","","","Sweep","","","","3","","","","","2-Jun","","","x","x","","","3","94","6/18/1994","LH Ja 16 LS2","unidentified immatures","29 Ja 16","12115"
"Thomisidae","Misumenops spp. ","29","LH","Ja","16","Araneae","Misumenops","spp.","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Ja 16 LS2","Misumenops spp.","29 Ja 16","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","Sweep","","","","3","","","","","2-Jun","","","x","x","","","3","94","6/18/1994","LH Ja 16 MS1","unidentified immatures","29 Ja 16","12115"
"Araneidae","Araneus spp. ","29","LH","Ja","16","Araneae","Araneus","spp.","","MS1","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Ja 16 MS1","Araneus spp.","29 Ja 16","12115"
"Dictynidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Ja 16 MS1","unidentified immatures","29 Ja 16","12115"
"Gnaphosidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Ja 16 MS1","unidentified immatures","29 Ja 16","12115"
"Mimetidae","Mimetus notius ","29","LH","Ja","16","Araneae","Mimetus","notius","","MS1","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Ja 16 MS1","Mimetus notius","29 Ja 16","12115"
"Salticidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","Sweep","","","","3","","","","","2-Jun","","","x","x","","","3","94","6/18/1994","LH Ja 16 MS1","unidentified immatures","29 Ja 16","12115"
"Theridiidae","Theridion spp. ","29","LH","Ja","16","Araneae","Theridion","spp.","","MS1","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Ja 16 MS1","Theridion spp.","29 Ja 16","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","MS2","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","","x","","","1","94","6/18/1994","LH Ja 16 MS2","unidentified immatures","29 Ja 16","12115"
"Linyphiidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","MS2","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","","x","","","1","94","6/18/1994","LH Ja 16 MS2","unidentified immatures","29 Ja 16","12115"
"Oxyopidae","Hamataliwa spp. ","29","LH","Ja","16","Araneae","Hamataliwa","spp.","","MS2","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","","x","","","1","94","6/18/1994","LH Ja 16 MS2","Hamataliwa spp.","29 Ja 16","12115"
"Salticidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","MS2","","","","","","M","","","","","Sweep","","","","2","","","","","2-Jun","","","","x","","","2","94","6/18/1994","LH Ja 16 MS2","unidentified immatures","29 Ja 16","12115"
"Theridiidae","Theridion spp. ","29","LH","Ja","16","Araneae","Theridion","spp.","","MS2","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","","x","","","1","94","6/18/1994","LH Ja 16 MS2","Theridion spp.","29 Ja 16","12115"
"Araneidae","Neoscona spp. ","29","LH","Ja","16","Araneae","Neoscona","spp.","","US","","","","","","U","","","","","Sweep","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 16 US","Neoscona spp.","29 Ja 16","12115"
"Philodromidae","Philodromus spp. ","29","LH","Ja","16","Araneae","Philodromus","spp.","","US","","","","","","U","","","","","Sweep","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 16 US","Philodromus spp.","29 Ja 16","12115"
"Salticidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","US","","","","","","U","","","","","Sweep","","","","2","","","","","2-Jun","","x","x","x","","","2","94","6/18/1994","LH Ja 16 US","unidentified immatures","29 Ja 16","12115"
"Theridiidae","unidentified immatures ","29","LH","Ja","16","Araneae","unidentified","immatures","","US","","","","","","U","","","","","Sweep","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Ja 16 US","unidentified immatures","29 Ja 16","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Qt","2","Araneae","unidentified","immatures","","LS1","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS1","unidentified immatures","29 Qt 2","12115"
"Linyphiidae","unidentified immatures ","29","LH","Qt","2","Araneae","unidentified","immatures","","LS1","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS1","unidentified immatures","29 Qt 2","12115"
"Araneidae","Mangora placida ","29","LH","Qt","2","Araneae","Mangora","placida","","LS2","","","","","","L","","","","","Sweep","","","","","","1","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS2","Mangora placida","29 Qt 2","12115"
"Araneidae","Mangora spp. ","29","LH","Qt","2","Araneae","Mangora","spp.","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS2","Mangora spp.","29 Qt 2","12115"
"Araneidae","unidentified immatures ","29","LH","Qt","2","Araneae","unidentified","immatures","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS2","unidentified immatures","29 Qt 2","12115"
"Gnaphosidae","Cesonia spp. ","29","LH","Qt","2","Araneae","Cesonia","spp.","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS2","Cesonia spp.","29 Qt 2","12115"
"Philodromidae","Philodromus spp. ","29","LH","Qt","2","Araneae","Philodromus","spp.","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS2","Philodromus spp.","29 Qt 2","12115"
"Salticidae","Metaphidippus spp. ","29","LH","Qt","2","Araneae","Metaphidippus","spp.","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS2","Metaphidippus spp.","29 Qt 2","12115"
"Theridiidae","Dipoena alta ","29","LH","Qt","2","Araneae","Dipoena","alta","","LS2","","","","","","L","","","","","Sweep","","","","","1","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS2","Dipoena alta","29 Qt 2","12115"
"Theridiidae","Theridion spp. ","29","LH","Qt","2","Araneae","Theridion","spp.","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 2 LS2","Theridion spp.","29 Qt 2","12115"
"Thomisidae","Misumenops spp. ","29","LH","Qt","2","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","Sweep","","","","2","","","","","2-Jun","","","x","x","","","2","94","6/18/1994","LH Qt 2 MS1","Misumenops spp.","29 Qt 2","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Qt","2","Araneae","unidentified","immatures","","MS2","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","","x","","","1","94","6/18/1994","LH Qt 2 MS2","unidentified immatures","29 Qt 2","12115"
"Oxyopidae","Hamataliwa spp. ","29","LH","Qt","2","Araneae","Hamataliwa","spp.","","MS2","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","","x","","","1","94","6/18/1994","LH Qt 2 MS2","Hamataliwa spp.","29 Qt 2","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Qt","8","Araneae","unidentified","immatures","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 8 LS2","unidentified immatures","29 Qt 8","12115"
"Araneidae","Ocrepeira spp. ","29","LH","Qt","8","Araneae","Ocrepeira","spp.","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 8 LS2","Ocrepeira spp.","29 Qt 8","12115"
"Linyphiidae","Erigone autumnalis ","29","LH","Qt","8","Araneae","Erigone","autumnalis","","LS2","","","","","","L","","","","","Sweep","","","","","","1","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 8 LS2","Erigone autumnalis","29 Qt 8","12115"
"Philodromidae","Philodromus spp. ","29","LH","Qt","8","Araneae","Philodromus","spp.","","LS2","","","","","","L","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 8 LS2","Philodromus spp.","29 Qt 8","12115"
"Salticidae","unidentified immatures ","29","LH","Qt","8","Araneae","unidentified","immatures","","LS2","","","","","","L","","","","","Sweep","","","","2","","","","","2-Jun","","","x","x","","","2","94","6/18/1994","LH Qt 8 LS2","unidentified immatures","29 Qt 8","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Qt","8","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 8 MS1","unidentified immatures","29 Qt 8","12115"
"Araneidae","Mastophora cornigera ","29","LH","Qt","8","Araneae","Mastophora","cornigera","","MS1","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","x","x","","","1","94","6/18/1994","LH Qt 8 MS1","Mastophora cornigera","29 Qt 8","12115"
"Philodromidae","Philodromus spp. ","29","LH","Qt","8","Araneae","Philodromus","spp.","","MS1","","","","","","M","","","","","Sweep","","","","2","","","","","2-Jun","","","x","x","","","2","94","6/18/1994","LH Qt 8 MS1","Philodromus spp.","29 Qt 8","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Qt","8","Araneae","unidentified","immatures","","MS2","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","","x","","","1","94","6/18/1994","LH Qt 8 MS2","unidentified immatures","29 Qt 8","12115"
"Linyphiidae","Meioneta spp. ","29","LH","Qt","8","Araneae","Meioneta","spp.","","MS2","","","","","","M","","","","","Sweep","","","","","1","","","","2-Jun","","","","x","","","1","94","6/18/1994","LH Qt 8 MS2","Meioneta spp.","29 Qt 8","12115"
"Philodromidae","Philodromus spp. ","29","LH","Qt","8","Araneae","Philodromus","spp.","","MS2","","","","","","M","","","","","Sweep","","","","1","","","","","2-Jun","","","","x","","","1","94","6/18/1994","LH Qt 8 MS2","Philodromus spp.","29 Qt 8","12115"
"Salticidae","unidentified immatures ","29","LH","Qt","8","Araneae","unidentified","immatures","","MS2","","","","","","M","","","","","Sweep","","","","2","","","","","2-Jun","","","","x","","","2","94","6/18/1994","LH Qt 8 MS2","unidentified immatures","29 Qt 8","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Qt","8","Araneae","unidentified","immatures","","US","","","","","","U","","","","","Sweep","","","","2","","","","","2-Jun","","x","x","x","","","2","94","6/18/1994","LH Qt 8 US","unidentified immatures","29 Qt 8","12115"
"Araneidae","Araniella displicata ","29","LH","Qt","8","Araneae","Araniella","displicata","","US","","","","","","U","","","","","Sweep","","","","2","","","","","2-Jun","","x","x","x","","","2","94","6/18/1994","LH Qt 8 US","Araniella displicata","29 Qt 8","12115"
"Salticidae","Hentzia spp. ","29","LH","Qt","8","Araneae","Hentzia","spp.","","US","","","","","","U","","","","","Sweep","","","","2","","","","","2-Jun","","x","x","x","","","2","94","6/18/1994","LH Qt 8 US","Hentzia spp.","29 Qt 8","12115"
"Salticidae","Metacyrba taeniola ","29","LH","Qt","8","Araneae","Metacyrba","taeniola","","US","","","","","","U","","","","","Sweep","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Qt 8 US","Metacyrba taeniola","29 Qt 8","12115"
"Araneidae","Araneus spp. ","29","LH","Qt","11","Araneae","Araneus","spp.","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Qt 11 LB1","Araneus spp.","29 Qt 11","12115"
"Araneidae","Ocrepeira spp. ","29","LH","Qt","11","Araneae","Ocrepeira","spp.","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Qt 11 LB1","Ocrepeira spp.","29 Qt 11","12115"
"Philodromidae","Philodromus spp. ","29","LH","Qt","11","Araneae","Philodromus","spp.","","LB1","","","","","","L","","","","","BEAT","","","","5","","","","","2-Jun","","x","","x","","","5","94","6/18/1994","LH Qt 11 LB1","Philodromus spp.","29 Qt 11","12115"
"Theridiidae","unidentified immatures ","29","LH","Qt","11","Araneae","unidentified","immatures","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Qt 11 LB1","unidentified immatures","29 Qt 11","12115"
"Thomisidae","Tmarus spp. ","29","LH","Qt","11","Araneae","Tmarus","spp.","","LB1","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Qt 11 LB1","Tmarus spp.","29 Qt 11","12115"
"Anyphaenidae","unidentified immatures ","29","LH","Qt","11","Araneae","unidentified","immatures","","LB2","","","","","","L","","","","","BEAT","","","","2","","","","","2-Jun","","x","","x","","","2","94","6/18/1994","LH Qt 11 LB2","unidentified immatures","29 Qt 11","12115"
"Araneidae","Ocrepeira spp. ","29","LH","Qt","11","Araneae","Ocrepeira","spp.","","LB2","","","","","","L","","","","","BEAT","","","","1","","","","","2-Jun","","x","","x","","","1","94","6/18/1994","LH Qt 11 LB2","Ocrepeira spp.","29 Qt 11","12115"
"Philodromidae","Philodromus spp. ","29","LH","Qt","11","Araneae","Philodromus","spp.","","MS1","","","","","","M","","","","","BEAT","","","","2","","","","","2-Jun","","x","x","x","","","2","94","6/18/1994","LH Qt 11 MS1","Philodromus spp.","29 Qt 11","12115"
"Salticidae","unidentified immatures ","29","LH","Qt","11","Araneae","unidentified","immatures","","MS1","","","","","","M","","","","","BEAT","","","","2","","","","","2-Jun","","x","x","x","","","2","94","6/18/1994","LH Qt 11 MS1","unidentified immatures","29 Qt 11","12115"
"Thomisidae","Misumenops spp. ","29","LH","Qt","11","Araneae","Misumenops","spp.","","MS1","","","","","","M","","","","","BEAT","","","","1","","","","","2-Jun","","x","x","x","","","1","94","6/18/1994","LH Qt 11 MS1","Misumenops spp.","29 Qt 11","12115"
